bvd_id,company_name,country_iso
US640117230,CADENCE BANK,US
CN9367174710,"ANHUI PROVINCE RAILWAY DEVELOPMENT FUND CO.,LTD.",CN
GB07140891,ENQUEST PLC,GB
KR1101110042476,"KB SECURITIES CO.,LTD",KR
CNFEB16152,BANK OF QINGDAO CO LTD,CN
CN30554PC,"SHANGHAI DATUN ENERGY RESOURCES CO.,LTD.",CN
ZA196700368006,OMNIA HOLDINGS LIMITED,ZA
ID40001FD,PT ABM INVESTAMA TBK,ID
CN9360661421,"CHINA UNIVERSAL LEASING CO., LTD.",CN
US943112180,BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION,US
KR1701110429523,IM FINANCIAL GROUP,KR
NG150224R,ZENITH BANK PLC,NG
US730780382,BOKF NA,US
CN9365146604,SICHUAN HYDROPOWER INVESTMENT AND MANAGEMENT GROUP LTD.,CN
JP6010001023778,"ACOM CO, LTD",JP
BM25269R,NEW TIMES CORPORATION LIMITED,BM
BM53439R,SEADRILL LIMITED,BM
KR2101110091498,"JB FINANCIAL GROUP CO., LTD",KR
CNFEB16912,BANK OF HEBEI CO LTD,CN
USFEB71683,SALLIE MAE BANK,US
HK40082FH,GENERTEC UNIVERSAL MEDICAL GROUP COMPANY LIMITED,HK
MY6171-M,RHB BANK BERHAD,MY
US351729164,OLD NATIONAL BANK,US
US221186387,VALLEY NATIONAL BANK,US
HK0023636142,"CHINA MERCHANTS SECURITIES CO., LTD.",CN
CN9363027254,"SUZHOU CHUANGYUAN INVESTMENT DEVELOPMENT(GROUP)CO., LTD",CN
INFEB27387,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,IN
CN9366691562,"NANJING COMMUNICATIONS CONSTRUCTION & INVESTMENT HOLDINGS (GROUP) CO., LTD.",CN
JP2120001083154,"""DYDO GROUP HOLDINGS,INC.""",JP
CNFEB23758,HARBIN BANK,CN
KY40907WB,LEXINFINTECH HOLDINGS LTD.,KY
GB03384699,MARSHALL WACE ASSET MANAGEMENT LIMITED,GB
CNFEB23601,"CHINA PING AN TRUST CO., LTD",CN
HKFEB31232,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA) LIMITED - ICBC (ASIA),HK
US421558009,"CHARLES SCHWAB BANK, SSB",US
US930419143,COLUMBIA BANK DOING BUSINESS AS (DBA) UMPQUA BANK,US
US363722148,CIBC BANK USA,US
ID30127FD,PT BUMI RESOURCES TBK,ID
CA30192NC,PRECISION DRILLING CORPORATION,CA
CN42451PC,"JCHX MINING MANAGEMENT CO.,LTD.",CN
VG68353NU,NATIONAL ENERGY SERVICES REUNITED CORP,VG
JP7010601037788,"RICOH LEASING COMPANY, LTD",JP
CNFEB28852,BANK OF GUIYANG CO LTD,CN
CN50764PC,"ZHESHANG SECURITIES CO.,LTD.",CN
GB03919249,TULLOW OIL PLC,GB
CN31600PC,ZHAOJIN MINING INDUSTRY COMPANY LIMITED,CN
CN31318PC,"SHENGHE RESOURCES HOLDING CO., LTD",CN
CN30606PC,"SHANXI LANHUA SCI-TECH VENTURE CO.,LTD.",CN
CN30428PC,"SDIC CAPITAL CO.,LTD",CN
HK0000124904,NEW TIMES CORPORATION LIMITED,BM
US822196021,LANDSEA HOMES CORP,US
ID40030FD,PT BARAMULTI SUKSESSARANA TBK,ID
CNFEB51621,"CDB LEASING CO., LTD",CN
JP8010401005011,NTT FINANCE CORPORATION,JP
JP8010001174710,YOKOHAMA FINANCIAL GROUP INC.,JP
ZA198000369506,CAPITEC BANK LIMITED,ZA
US740635455,FROST BANK,US
ID30597FD,PT TRIMEGAH BANGUN PERSADA TBK,ID
MA53871-81,TOTALENERGIES MARKETING MAROC SA,MA
CN30515PC,"CHINA RARE EARTH NONFERROUS METALS CO.,LTD.",CN
HK0000267447,SOUTH MANGANESE INVESTMENT LIMITED,BM
VN0100100689,CONG TY CO PHAN KINH DOANH THAN MIEN BAC - VINACOMIN,VN
GB06433748,KCA DEUTAG ALPHA LIMITED,GB
BM37089R,SOUTH MANGANESE INVESTMENT LIMITED,BM
CN31843PC,"CHINA COAL XINJI ENERGY CO.,LTD",CN
IL30203GE,DELEK DRILLING - LIMITED PARTNERSHIP,IL
GB04653066,PERENCO UK LIMITED,GB
CN9363233042,"SUZHOU URBAN CONSTRUCTION INVESTMENT DEVELOPMENT CO.,LTD",CN
CAFEB32732,ATB FINANCIAL,CA
JP2040001000019,CHIBA BANK LTD.,JP
CNFEB28787,"JIANGSU CHANGSHU RURAL COMMERCIAL BANK CO., LTD",CN
GB10758801,ENERGEAN PLC,GB
CN31678PC,"JINNENG HOLDING SHANXI COAL INDUSTRY CO.,LTD.",CN
IN30662FI,NLC INDIA LIMITED,IN
IR30310GN,CEMENT INDUSTRIES INVESTMENT AND DEVELOPMENT COMPANY PUBLIC JOINT STOCK,IR
KY30571FH,ZHONGYU ENERGY HOLDINGS LIMITED,KY
USFEB70735,NORTHWESTERN MUTUAL WEALTH MANAGEMENT COMPANY,US
CNFEB29375,"GUANGZHOU RURAL COMMERCIAL BANK CO., LTD.",CN
CN9366713161,"SHANGHAI SHENDI (GROUP) CO., LTD.",CN
HK0023637973,"CSC FINANCIAL CO., LTD.",CN
US680098368,"SOFI BANK, NATIONAL ASSOCIATION",US
CN9394939869,"GUANGDONG NANHAI HOLDING INVESTMENT CO.,LTD.",CN
HK0023119514,"CHINA CITIC FINANCIAL ASSET MANAGEMENT CO., LTD.",HK
US470259043,FIRST NATIONAL BANK OF OMAHA,US
US453007926,"VITAL ENERGY, INC.",US
IL30520GE,LAPIDOTH CAPITAL LIMITED,IL
US300233726,FREEDOM HOLDING CORP.,US
GBJE98465,BREEDON GROUP PLC,GB
IN81083FI,ADITYA BIRLA CAPITAL LIMITED,IN
GB01630491,MITSUBISHI HC CAPITAL UK PLC,GB
US911653725,MR. COOPER GROUP INC.,US
CN9366708845,"JIANGSU FANGYANG GROUP CO., LTD",CN
IR30126GN,SOBHAN PHARMACEUTICAL GROUP COMPANY PUBLIC JOINT STOCK,IR
IR30057GN,PARS TOUSHEH INVESTMENT COMPANY PUBLIC JOINT STOCK,IR
KR1101110303539,CITIBANK KOREA INC.,KR
JP9010001070784,ORIENT CORPORATION,JP
GB00489604,INVESTEC BANK PLC,GB
US440194180,UMB BANK NA,US
CN31449PC,ANHUI HENGYUAN COAL INDUSTRY AND ELECTRICITY POWER CO.LTD,CN
SA30346GS,ARABIAN DRILLING COMPANY (SAUDI JOINT STOCK COMPANY),SA
IR30817GN,TABAS PARVADEH COAL COMPANY PUBLIC JOINT STOCK,IR
CN32151PC,"EAST MONEY INFORMATION CO.,LTD.",CN
IR30012GN,CALCIMIN COMPANY PUBLIC JOINT STOCK,IR
HK0000146344,UNITED ENERGY GROUP LIMITED,BM
ZA200001107606,EXXARO RESOURCES LIMITED,ZA
HK0023637828,ORIENT SECURITIES COMPANY LIMITED,CN
CNFEB47695,BANK OF TIANJIN,CN
JP2010001089435,AKTIO HOLDINGS CORPORATION,JP
CN40310PC,"ANHUI HUILONG AGRICULTURAL MEANS OF PRODUCTION CO.,LTD.",CN
IR30068GN,NORTH DRILLING COMPANY PUBLIC JOINT STOCK,IR
CN9376593343,"XINJIANG NON-FERROUS METAL INDUSTRY(GROUP) CO.,LTD",CN
JP3010001108219,JAPAN PETROLEUM EXPLORATION CO LTD,JP
ID30454FD,PT INDIKA ENERGY TBK,ID
ID30246FD,PT MEDCO ENERGI INTERNASIONAL TBK,ID
PK0002640,ENGRO HOLDINGS LIMITED,PK
US952770395,"HOULIHAN LOKEY, INC.",US
KR1101110356695,BC CARD CO LTD,KR
CN31247PC,JIZHONG ENERGY RESOURCES COMPANY LIMITED,CN
JP7010001125714,SMBC NIKKO SECURITIES INC,JP
GBFC011322,CHIBA BANK LTD(THE),JP
IN33543FI,NMDC LIMITED,IN
CN9360176601,"JIZHONG ENERGY FENGFENG GROUP  CO.,LTD.",CN
ID30200FD,PT BUKIT ASAM (PERSERO) TBK,ID
BM19509R,SINOFERT HOLDINGS LIMITED,BM
US133732274,"TD BANK USA, NA",US
CN31301PC,"SHAN XI HUAYANG GROUP NEW ENERGY CO.,LTD.",CN
IR30179GN,IRAN ZINC MINES DEVELOPMENT COMPANY PUBLIC JOINT STOCK,IR
KR1101111867948,KIWOOM SECURITIES CO LTD,KR
US660561870,BANCO POPULAR DE PUERTO RICO INC,US
US200904604,BALLY'S CORPORATION,US
US710118700,ARVEST BANK,US
CAFEB32220,BUSINESS DEVELOPMENT BANK OF CANADA,CA
KR1101110641434,LOTTE CARD CO. LTD,KR
CN9378855570,CCCC URBAN INVESTMENT HOLDING COMPANY LIMITED,CN
JO30270GJ,AFAQ FOR ENERGY PLC,JO
CNFEB12674,BANK OF JIUJIANG CO LTD,CN
US480962626,COMMERCE BANK,US
US640169065,HANCOCK WHITNEY BANK,US
CN156085402925,"SCIENCE CITY (GZ) INVESTMENT GROUP CO., LTD.",CN
CN9360574137,ZHONGRAN INVESTMENT LIMITED COMPANY,CN
HK0032408197,"LYGEND RESOURCES & TECHNOLOGY CO., LTD.",CN
CN32288PC,LYGEND RESOURCES & TECHNOLOGY CO. LTD,CN
JP2010001033269,"NIPPAN GROUP HOLDINGS,INC.",JP
JP2013301002884,CREDIT SAISON CO LTD,JP
CN30622PC,"WINTIME ENERGY GROUP CO.,LTD.",CN
IN33941FI,OIL INDIA LIMITED,IN
CN31089PC,"SHANXI COAL INTERNATIONAL ENERGY GROUP CO.,LTD",CN
GB09156132,DIVERSIFIED ENERGY COMPANY PLC,GB
CN30853PC,"CHINA NORTHERN RARE EARTH (GROUP) HIGH-TECH CO.,LTD",CN
CN31681PC,"SHANXI LU'AN ENVIRONMENTAL ENERGYDEV. CO.,LTD.",CN
GBOC389850,CHENIERE MARKETING INTERNATIONAL LLP,GB
ID30129FD,PT ANEKA TAMBANG TBK,ID
USFEB71456,COMENITY CAPITAL BANK,US
KR1101110141301,MERITZ SECURITIES CO,KR
KR1101110412926,"SHINHAN CARD CO., LTD",KR
INFEB14710,RURAL ELECTRIFICATION CORPORATION LIMITED,IN
US952795851,EAST WEST BANK,US
INFEB15898,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,IN
PK0043761,SUI NORTHERN GAS PIPELINES LIMITED,PK
ID30685FD,"ADARO ANDALAN INDONESIA, PT",ID
US611630631,CIVITAS RESOURCES INC,US
CN31105PC,"HENAN SHENHUO COAL&POWER CO.,LTD",CN
IR30224GN,SHAHID BAHONAR COPPER INDUSTRIES COMPANY PUBLIC JOINT STOCK,IR
JP8010001007886,MODEC INC,JP
CN31679PC,"PINGDINGSHAN TIANAN COAL MINING CO.,LTD.",CN
GB04743602,LCH GROUP HOLDINGS LIMITED,GB
JP3010401049814,"SBI SECURITIES CO, LTD",JP
US383977115,"LOANDEPOT, INC.",US
CNFEB42596,EXPORT-IMPORT BANK OF CHINA - CHINA EXIMBANK,CN
CN9363571595,"JIANGXI PUBLISHING MDDIA GROUP CO.,LTD",CN
JP7010001008687,MIZUHO SECURITIES CO LTD.,JP
IRFEB57517,POST BANK OF IRAN,IR
CNFEB59331,ORIENT SECURITIES CO LTD,CN
CN9387382150,YINGTAN STATE-OWNED HOLDING GROUP,CN
AR30-50000319-3,BANCO BBVA ARGENTINA S.A,AR
CN51371PC,CNOOC ENERGY TECHNOLOGY & SERVICES LIMITED,CN
HK00515FH,THE HONGKONG AND CHINA GAS COMPANY LIMITED,HK
CN31571PC,INNER MONGOLIA YITAI COAL COMPANY LIMITED,CN
IR30339GN,SOUTH KAVEH STEEL COMPANY PUBLIC JOINT STOCK,IR
KR1701110000141,IM BANK,KR
NG2457R,UNITED BANK FOR AFRICA PLC,NG
JP2340001018765,KYUSHU FINANCIAL GROUP INC,JP
IR30134GN,OIL INDUSTRY INVESTMENT COMPANY PUBLIC JOINT STOCK,IR
JP7010001016855,"SBI SHINSEI BANK, LIMITED",JP
CN9366720722,"HUNAN XIANG TOU HOLDING GROUP CO.,LTD.",CN
CN9367122035,"TIANJIN PORT (GROUP) CO., LTD.",CN
CNFEB56472,"GUOSEN SECURITIES CO., LTD",CN
CN9365646374,"NINGBO URBAN CONSTRUCTION INVESTMENT HOLDING CO.,LTD",CN
CN30939PC,CHINA OILFIELD SERVICES LIMITED,CN
JP3010701015631,"FUJI OIL COMPANY, LTD.",JP
IR30574GN,IRANOL OIL COMPANY PUBLIC JOINT STOCK,IR
JP2010001062870,"MITSUBISHI UFJ SECURITIES HOLDINGS CO., LTD",JP
US111212640,"FLAGSTAR BANK, NATIONAL ASSOCIATION",US
CN9360271365,KAILUAN (GROUP) LIMITED LIABILITY CORPORATION,CN
CN9468987343,"HUAIHE ENERGY HOLDING GROUP CO.,LTD.",CN
CN40781PC,SINOPEC ENGINEERING (GROUP) COMPANY LIMITED,CN
CN9385636650,"BONDEX SUPPLY CHAIN MANAGEMENT CO.,LTD.",CN
HK0015545432,"CHINA GALAXY SECURITIES CO., LTD.",CN
BM32164R,ASPEN INSURANCE HOLDINGS LTD,BM
GB09867306,QUBE RESEARCH & TECHNOLOGIES LIMITED,GB
US863748217,"BGC GROUP, INC.",US
CN57656PC,"YONGAN FUTURES CO.,LTD.",CN
IN30513FI,ADANI ENTERPRISES LIMITED,IN
CN30017PC,SINOPEC OILFIELD SERVICE CORPORATION,CN
US273235920,SABINE PASS LIQUEFACTION LLC,US
CN9364073457,LINYI INVESTMENT DEVELOPMENT GROUP COMPANY LIMITED,CN
EG30859KE,QALAA FOR FINANCIAL INVESTMENTS S.A.E,EG
KZ940140000385,"JOINT STOCK COMPANY ""HALYK SAVINGS BANK OF KAZAKHSTAN",KZ
CNFEB10604,CHINA INTERNATIONAL CAPITAL CORPORATION LIMITED,CN
CN30386FH,YANKUANG ENERGY GROUP COMPANY LIMITED,CN
IN34159FI,COAL INDIA LIMITED,IN
IR30176GN,CHADORMALU MINING & INDUSTRIAL COMPANY PUBLIC JOINT STOCK,IR
MXGDM841107FUA,GRUPO MEXICO S.A.B DE C.V.,MX
PH0000031171,PETRON CORPORATION,PH
JP7010401078520,INPEX CORPORATION,JP
CAFEI1047906,ONTARIO TEACHERS' PENSION PLAN,CA
KR1801110002997,BUSAN BANK,KR
US470887231,WESTERN ALLIANCE BANK,US
CNFEB40220,BANK OF CHENGDU CO LTD,CN
INFEB42270,INDUSIND BANK LIMITED,IN
KR1101110995378,HYUNDAI CAPITAL SERVICES INC,KR
KR1801110750893,BNK FINANCIAL GROUP INC,KR
BM16687R,KUNLUN ENERGY COMPANY LIMITED,BM
INFEB53925,IDFC FIRST BANK LTD,IN
CN9381076922,"TANGSHAN PORT INDUSTRIAL GROUP .,LTD",CN
US620201385,FIRST HORIZON BANK,US
AU626661032,VIVA ENERGY GROUP LIMITED,AU
TR52963ET,AK YATIRIM MENKUL DEGERLER A.S.,TR
MY6463-H,PUBLIC BANK BERHAD,MY
JP6120001076393,RESONA BANK LTD,JP
CN9365619284,HOLLEY GROUP COMPANY LIMITED,CN
IR30282GN,OMID INVESTMENT MANAGEMENT GROUP COMPANY PUBLIC JOINT STOCK,IR
IN30764FI,OIL & NATURAL GAS CORPORATION LIMITED,IN
IRFEB17544,KARAFARIN BANK,IR
US421741646,COMERICA BANK,US
CL970040005,BANCO DE CHILE SA,CL
CN9372599040,"DEYANG DEVELOPMENT HOLDING GROUP CO.,LTD",CN
CN31608PC,CHINA COAL ENERGY COMPANY LIMITED,CN
HK0000125213,PETROCHINA COMPANY LIMITED,CN
HK0000126873,CHINA PETROLEUM & CHEMICAL CORPORATION,CN
JP1010001008767,MITSUI & CO LTD,JP
CN31096PC,CHINA SHENHUA ENERGY COMPANY LIMITED,CN
CN30943PC,ZIJIN MINING GROUP COMPANY LIMITED,CN
IR30178GN,GOLGOHAR MINING & INDUSTRIAL COMPANY PUBLIC JOINT STOCK,IR
TW03707901,"CPC CORPORATION,TAIWAN",TW
CN31082FH,CMOC GROUP LIMITED,CN
CN30462FH,JIANGXI COPPER COMPANY LIMITED,CN
HK30536FH,CNOOC LIMITED,HK
CN9360000424,"SHAANXI YANCHANG PETROLEUM (GROUP) CO., LTD.",CN
IN30103FI,HINDUSTAN PETROLEUM CORPORATION LIMITED,IN
US911756404,MERRICK BANK,US
HK90168FH,ZENSUN ENTERPRISES LIMITED,HK
CN9381985020,"FUZHOU INVEST DEVELOPMENT GROUP CO.,LTD",CN
CNFEB54749,"CHANG'AN BANK CO.,LTD",CN
IR40023GN,SAIPA INVESTMENT GROUP COMPANY PUBLIC JOINT STOCK,IR
CAFEB37351,EXPORT DEVELOPMENT CANADA,CA
KY41542WB,LUFAX HOLDING LTD,KY
CN32214PC,"COFCO CAPITAL HOLDINGS CO.,LTD.",CN
PA306017RPP,BAC INTERNATIONAL BANK INC,PA
AEFEB32818,MASHREQBANK PSC,AE
CN9366690929,"FUJIAN ENERGY GROUP CO.,LTD.",CN
AEFEB47717,ABU DHABI ISLAMIC BANK - PUBLIC JOINT STOCK CO.,AE
JOFEB31548,ARAB BANK PLC,JO
VN0100686174,VIETNAM BANK FOR AGRICULTURE AND RURAL DEVELOPMENT - AGRIBANK,VN
CN9380494899,"LONG YAN WENLV HUIJIN DEVELOPMENT GROUP CO.,LTD",CN
GB09595911,VIRGIN MONEY UK PLC,GB
CNFEB16911,BANK OF CHANGSHA CO LTD,CN
US231237295,SANTANDER BANK N.A.,US
GBSC001111,CLYDESDALE BANK PLC,GB
CNFEB39064,SHANGHAI RURAL COMMERCIAL BANK,CN
CNFEB52429,ZHONGYUAN BANK CO LTD,CN
IR30352GN,SHAFA DAROU INVESTMENT COMPANY PUBLIC JOINT STOCK,IR
CN9364423790,CHINA NATIONAL MACHINERY IMP. & EXP. CORP.,CN
CNFEB52683,GF SECURITIES CO.LTD,CN
GB02937398,HOWDEN GROUP HOLDINGS LIMITED,GB
CN9395839716,"FUZHOU COMMUNICATIONS CONSTRUCTION INVESTMENT GROUP CO.,LTD",CN
IRFEB49046,BANK MASKAN,IR
MAFEB30475,ATTIJARIWAFA BANK,MA
CNFEB12214,CHONGQING RURAL COMMERCIAL  BANK,CN
KR1101110168769,"KOREA INVESTMENT & SECURITIES CO., LTD",KR
USFEB70697,MORGAN STANLEY PRIVATE BANK NATIONAL ASSOCIATION,US
JP8010701022466,"JA MITSUI LEASING, LTD.",JP
IL51-444-8737,HACHSHARA  INSURANCE COMPANY LTD,IL
USFEB68078,WEX BANK,US
CNFEB59298,"BOHAI LEASING CO., LTD",CN
CN9360655540,"JIANGSU YUEDA GROUP CO., LTD.",CN
IR30180GN,MINES AND METALS DEVELOPMENT INVESTMENT COMPANY PUBLIC JOINT STOCK,IR
US201177241,"HSBC BANK USA, NATIONAL ASSOCIATION",US
INFEB31488,INDIAN BANK,IN
KWFEB30937,NATIONAL BANK OF KUWAIT S.A.K.P.,KW
CN9487002385,"HANGZHOU STATE-OWNED CAPITAL INVESTMENT OPERATION CO., LTD.",CN
US340797057,KEYBANK NATIONAL ASSOCIATION,US
HK0023964189,"GUOTAI HAITONG SECURITIES CO., LTD.",CN
CN9365491927,"NINGBO COMMUNICATIONS INVESTMENT HOLDINGS CO.,LTD.",CN
CN9361228218,"SHENZHEN HEC INDUSTRIAL DEVELOPMENT CO., LTD.",CN
TW03077208,CTBC BANK CO LTD,TW
CN9364484442,"JINJIANG INTERNATIONAL HOLDINGS CO., LTD.",CN
JP3010401094447,"MIZUHO LEASING COMPANY, LIMITED",JP
CN9391849104,"BEIJING SHUNYI DISTRICT STATE-OWNED CAPITAL MANAGEMENT CO., LTD.",CN
CN9366709639,WEINING INVESTMENT GROUP.,CN
MYFEB54975,LEMBAGA TABUNG HAJI,MY
INFEB48724,POWER FINANCE CORPORATION LIMITED,IN
IR30157GN,BEHSHAHR INDUSTRIAL DEVELOPMENT CORPORATION COMPANY PUBLIC JOINT STOCK,IR
PHCS200711792,"GT CAPITAL HOLDINGS, INC",PH
US510407970,BARCLAYS BANK DELAWARE,US
HKFEB30092,HANG SENG BANK LTD.,HK
JP6010001049328,"FIELD IN & CO., LTD.",JP
CN9367126500,TSINGTAO BREWERY GROUP COMPANY LIMITED,CN
IN30356FI,MAX FINANCIAL SERVICES LTD,IN
CNFEB18565,BANK OF HANGZHOU CO LTD,CN
CN9360534660,ANHUI PROVINCE ENERGY GROUP COMPANY LIMITED,CN
CNFEB29149,HUISHANG BANK CO LTD,CN
CN30781PC,CNPC CAPITAL COMPANY LIMITED,CN
GB02234775,ICG PLC,GB
CN9363155846,"XUZHOU HIGH SPEED RAILWAY INVESTMENT CO., LTD.",CN
GB01142830,3I GROUP PLC,GB
US522301683,ODYSSEY GROUP HOLDINGS INC.,US
JP5490001000012,"TOMOSHIA HOLDINGS CO., LTD.",JP
JP6010001008770,MITSUBISHI UFJ TRUST AND BANKING CORPORATION,JP
CHCHE105978847,EDMOND DE ROTHSCHILD (SUISSE) S.A.,CH
CO8600030201,BBVA COLOMBIA SA,CO
CN9361819033,"FOSHAN INVESTMENT HOLDINGS GROUP CO.,LTD.",CN
US742291652,USAA FEDERAL SAVINGS BANK,US
GB02068222,MORGAN STANLEY & CO. INTERNATIONAL PLC,GB
CN9360847409,"BEIJING TOURISM GROUP CO., LTD.",CN
CN9366697426,"SHANDONG COMMERCIAL GROUP CO., LTD.",CN
KR1101350000903,INDUSTRIAL BANK OF KOREA,KR
INFEB31365,UNION BANK OF INDIA,IN
CNFEB17361,BANK OF NANJING,CN
IR30290GN,CIVIL PENSION FUND INVESTMENT COMPANY PUBLIC JOINT STOCK,IR
MY3813-K,MALAYAN BANKING BERHAD - MAYBANK,MY
TW03557311,BANK OF TAIWAN,TW
CN9385252557,"JIANGXI FINANCIAL HOLDING GROUP CO.,LTD",CN
CNFEB25508,SHENGJING BANK,CN
CN9361956991,GUANGXI FORESTRY GROUP COMPANY LIMITED,CN
US581111076,AMERIS BANK,US
CN51357PC,HAITONG UNITRUST INTERNATIONAL FINANCIAL LEASING CO. LIMITED,CN
US742139516,PROSPERITY BANK,US
US852453154,GUILD HOLDINGS COMPANY,US
US250659306,"BNY MELLON, NATIONAL ASSOCIATION",US
CN9469826468,"QINGDAO WEST COAST NEW AREA OCEAN HOLDINGS GROUP CO., LTD.",CN
US630371391,REGIONS BANK,US
IRFEB19877,SAMAN BANK,IR
USFEB64460,"MORGAN STANLEY BANK, NA",US
IN33362FI,BAJAJ FINSERV LIMITED,IN
CNFEB46799,BANK OF SHANGHAI,CN
USFEI1005485,MUNICH RE AMERICA CORP.,US
JP7120001176440,"YANMAR HOLDINGS CO.,LTD.",JP
IR30289GN,IRAN KHODRO INVESTMENT DEVELOPMENT COMPANY PUBLIC JOINT STOCK,IR
IR30320GN,PERSIAN GULF FAJR ENERGY COMPANY PUBLIC JOINT STOCK,IR
MXBSM970519DU8,"BANCO SANTANDER (MEXICO) S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO SANTANDER",MX
US310966785,HUNTINGTON NATIONAL BANK,US
IRFEB16834,EGHTESAD NOVIN BANK PJSC,IR
CHCHE107035129,COMPAGNIE FINANCIERE TRADITION SA,CH
HKFEB30102,CMB WING LUNG BANK LIMITED,HK
INFEB42650,RBL BANK LTD,IN
US593244348,RAYMOND JAMES BANK,US
USFEB71569,"CITIZENS BANK, NATIONAL ASSOCIATION",US
CN9385661792,"TIANJIN BOHAI STATE-OWNED ASSETS ADMINISTRATION CO.,LTD",CN
IR30331GN,BARKAT PHARMACEUTICAL GROUP COMPANY PUBLIC JOINT STOCK,IR
IR30122GN,ALBORZ INVESTMENT GROUP COMPANY PUBLIC JOINT STOCK,IR
US361561860,NORTHERN TRUST COMPANY (THE),US
INFEB31471,CANARA BANK,IN
BM18620R,PARTNERRE LTD,BM
CN9366715988,BENSTEEL GROUP CORPORATION LIMITED,CN
IR30291GN,TOSE-E MELLI GROUP INVESTMENT COMPANY PUBLIC JOINT STOCK,IR
CL917050007,QUINENCO S.A.,CL
CN9361218927,"SHANGHAI HUAYI HOLDINGS GROUP CO., LTD.",CN
CN51345PC,"LAKALA PAYMENT CO.,LTD.",CN
US362085229,BMO BANK NATIONAL ASSOCIATION,US
US201001796,ALLY BANK,US
US160538020,MANUFACTURERS AND TRADERS TRUST COMPANY,US
CNFEB10647,CITIC SECURITIES COMPANY LIMITED,CN
US223263609,EVEREST REINSURANCE HOLDINGS INC.,US
JP2010001146005,SUMITOMO MITSUI TRUST BANK LIMITED,JP
US310676865,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",US
CNFEB17425,BANK OF NINGBO,CN
CN9361176986,"HENGDIAN GROUP HOLDING CO., LTD.",CN
US010137770,"TD BANK, NATIONAL ASSOCIATION",US
JP6010401015821,TOKYO CENTURY CORPORATION,JP
CNFEB42330,CHINA ZHESHANG BANK CO LTD,CN
CNFEB35965,CHINA GUANGFA BANK CO LTD,CN
TR52984ET,SEKER YATIRIM MENKUL DEGERLER A.S.,TR
CN9380545296,"GUANGDONG TECHNOLOGY FINANCIAL GROUP CO.,LTD",CN
US560223230,FIRST CITIZENS BANK & TRUST COMPANY,US
GBFEB24663,NATIONWIDE BUILDING SOCIETY,GB
CN9382396851,"SHANGHAI YUANTONG JIAOLONG INVESTMENT DEVELOPMENT (GROUP) CO.,LTD.",CN
US953775816,TOYOTA MOTOR CREDIT CORPORATION,US
CN9365491874,"NINGBO DEVELOPMENT & INVESTMENT GROUP CO.,LTD.",CN
INFEB42668,AXIS BANK LIMITED,IN
IRFEB47280,BANK OF INDUSTRY AND MINE,IR
JP5010001112730,JAPAN POST BANK CO LTD,JP
CN9363020855,"WUXI INDUSTRY DEVELOPMENT GROUP CO., LTD.",CN
JP8010401006942,ORIX CORPORATION,JP
CNFEB25465,BANK OF JIANGSU CO LTD,CN
CN9383481702,"LINYI CITY CONSTRUCTION INVESTMENT GROUP CO.,LTD",CN
CNFEB19206,BANK OF XI'AN CO LTD,CN
JP9010001120408,SHOKO CHUKIN BANK LTD,JP
CN9410149476,"JINJIANG URBAN  CONSTRUCTION  INVESTMENT AND  DEVELOPMENT CO.,LTD",CN
CN9365580521,"ZHEJIANG INTERNATIONAL BUSINESS GROUP CO., LTD.",CN
US041867445,STATE STREET BANK AND TRUST COMPANY,US
US561074313,TRUIST BANK,US
QA21,QATAR NATIONAL BANK (Q.P.S.C.),QA
CNFEB44174,"HUA XIA BANK CO., LIMITED",CN
IR30315GN,PERSIAN GULF MOBIN ENERGY COMPANY PUBLIC JOINT STOCK,IR
BM30004WN,HAL TRUST,BM
CA20168NC,POWER FINANCIAL CORP,CA
CA20167NC,POWER CORPORATION OF CANADA,CA
US990034327,FIRST HAWAIIAN BANK,US
CN9361614428,"GUANGDONG RISING HOLDINGS GROUP CO., LTD.",CN
JP4010001049866,MITSUBISHI HC CAPITAL INC.,JP
US135160382,BANK OF NEW YORK MELLON (THE),US
GBIP00525R,CO-OPERATIVE GROUP LIMITED,GB
LK30008FS,JOHN KEELLS HOLDINGS PLC,LK
GB10574333,ZENITH AUTOMOTIVE HOLDINGS LIMITED,GB
JP9120001098575,JAPAN EXCHANGE GROUP INC,JP
US730383055,MIDFIRST BANK,US
IN71926FI,SBI CARDS AND PAYMENT SERVICES LIMITED,IN
KR1101110519970,"HANA CAPITAL CO., LTD",KR
KR1101110013419,STANDARD CHARTERED BANK KOREA LIMITED,KR
CN9382757835,"HUZHOU COMMUNICATIONS INVESTMENT GROUP CO., LTD.",CN
JP5010401072079,SUMITOMO MITSUI FINANCE & LEASING COMPANY LIMITED,JP
CNFEB45809,CHINA MINSHENG BANKING CORPORATION,CN
US133571598,GOLDMAN SACHS BANK USA,US
JP3100001002833,"THE HACHIJUNI BANK, LTD",JP
JP2440001001001,JACCS CO LTD,JP
BM17625R,WULING MOTORS HOLDINGS LIMITED,BM
